                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.70084,                0.38046,                0.88562,                 0.9969,                0.96721,                0.98642,                 0.8622,                0.72599,                0.35218,                0.89225,               0.001604,               0.001604,               0.001604
                     22,                0.66043,                0.36231,                0.88176,                0.99587,                0.97972,                0.99175,                0.87738,                 0.6734,                0.34941,                0.87579,              0.0015842,              0.0015842,              0.0015842
                     23,                0.68779,                0.36632,                0.88382,                0.99696,                0.98336,                0.99435,                0.86638,                0.67245,                0.35524,                0.86167,              0.0015644,              0.0015644,              0.0015644
                     24,                 0.7292,                0.39216,                0.89037,                0.99483,                0.97877,                0.99203,                0.83933,                0.77777,                0.37095,                0.87734,              0.0015446,              0.0015446,              0.0015446
                     25,                0.73244,                0.37761,                0.89783,                0.99645,                0.98717,                0.99475,                0.86452,                0.68888,                 0.3639,                0.85433,              0.0015248,              0.0015248,              0.0015248
                     26,                0.70185,                0.37033,                0.88696,                0.99676,                0.97455,                0.98853,                0.72532,                 1.2089,                0.46331,                0.99504,               0.001505,               0.001505,               0.001505
                     27,                0.67759,                0.35946,                0.87756,                0.99693,                0.97722,                 0.9902,                0.85413,                0.71547,                0.34533,                0.87939,              0.0014852,              0.0014852,              0.0014852
                     28,                0.62808,                 0.3456,                0.86868,                0.99647,                0.98359,                0.99444,                0.90847,                0.54935,                0.31239,                0.84686,              0.0014654,              0.0014654,              0.0014654
                     29,                0.64507,                0.34961,                0.87729,                 0.9947,                0.98228,                0.99402,                0.88596,                0.64017,                0.33407,                0.86684,              0.0014456,              0.0014456,              0.0014456
                     30,                0.70943,                0.36551,                0.88312,                0.99151,                0.98084,                0.99264,                 0.7011,                 1.3362,                0.48686,                 1.0959,              0.0014258,              0.0014258,              0.0014258
                     31,                 0.7629,                0.38955,                0.92464,                0.99765,                 0.9425,                0.97478,                  0.776,                0.94901,                0.39442,                 1.0279,               0.001406,               0.001406,               0.001406
                     32,                0.77291,                0.38755,                0.91841,                0.99616,                0.99065,                0.99486,                0.86082,                0.73801,                0.37245,                0.90122,              0.0013862,              0.0013862,              0.0013862
                     33,                 0.7239,                0.38191,                0.88467,                0.99582,                0.96641,                0.98803,                0.86961,                0.73004,                0.39411,                0.88086,              0.0013664,              0.0013664,              0.0013664
                     34,                0.67755,                0.38089,                0.87058,                0.99644,                0.98384,                0.99426,                0.89096,                0.59127,                0.34868,                0.85203,              0.0013466,              0.0013466,              0.0013466
                     35,                0.62842,                0.35798,                0.87199,                0.99568,                0.98603,                0.99448,                0.83796,                0.86088,                0.38151,                0.89843,              0.0013268,              0.0013268,              0.0013268
                     36,                0.67552,                0.37294,                0.87338,                0.99665,                0.97766,                0.99122,                0.89474,                0.54988,                0.31856,                0.84331,               0.001307,               0.001307,               0.001307
                     37,                0.62291,                 0.3481,                0.85875,                 0.9972,                0.97702,                0.99134,                0.87335,                0.66219,                0.31812,                0.85697,              0.0012872,              0.0012872,              0.0012872
                     38,                0.61048,                0.33741,                0.85396,                0.99709,                0.97784,                0.99041,                0.91032,                0.57422,                0.30699,                0.84491,              0.0012674,              0.0012674,              0.0012674
                     39,                0.58442,                0.32995,                0.85373,                0.99741,                0.96625,                0.98356,                0.86422,                 0.7244,                0.32792,                0.88427,              0.0012476,              0.0012476,              0.0012476
                     40,                0.56922,                0.31999,                 0.8479,                 0.9976,                0.98882,                0.99488,                0.86876,                0.73552,                0.34729,                0.89788,              0.0012278,              0.0012278,              0.0012278
                     41,                0.57368,                0.32175,                0.84342,                0.99725,                0.98003,                 0.9911,                0.88931,                0.65831,                0.31852,                0.88212,               0.001208,               0.001208,               0.001208
                     42,                0.57488,                0.32074,                0.84482,                0.99454,                0.98213,                0.99259,                0.84651,                0.84639,                0.35436,                0.93927,              0.0011882,              0.0011882,              0.0011882
                     43,                 0.5743,                0.31867,                0.84965,                0.99839,                0.98511,                0.99411,                0.86112,                0.73466,                0.32515,                0.90142,              0.0011684,              0.0011684,              0.0011684
                     44,                0.60922,                0.32857,                0.85295,                0.99659,                0.97182,                0.98833,                0.86233,                0.67431,                0.32698,                0.88677,              0.0011486,              0.0011486,              0.0011486
                     45,                0.65479,                0.34923,                0.85447,                0.99708,                0.97956,                0.98881,                0.87875,                0.62497,                0.30246,                0.85353,              0.0011288,              0.0011288,              0.0011288
                     46,                0.62776,                0.33504,                0.85454,                0.99807,                0.98441,                0.99135,                0.86873,                0.66438,                0.30773,                0.86273,               0.001109,               0.001109,               0.001109
                     47,                0.57231,                0.31684,                0.84526,                0.99755,                0.98415,                0.99212,                0.92639,                0.46717,                0.26806,                0.82508,              0.0010892,              0.0010892,              0.0010892
                     48,                0.54087,                0.30638,                0.83599,                 0.9971,                 0.9802,                0.99074,                0.90009,                0.58396,                0.28923,                0.84264,              0.0010694,              0.0010694,              0.0010694
                     49,                0.60503,                0.32215,                 0.8507,                0.99742,                 0.9811,                0.98948,                0.92659,                0.47391,                0.26237,                0.82791,              0.0010496,              0.0010496,              0.0010496
                     50,                0.49895,                0.29142,                0.83844,                0.99759,                0.98371,                0.99087,                0.93275,                0.47104,                0.26534,                0.82628,              0.0010298,              0.0010298,              0.0010298
                     51,                0.51461,                0.29802,                 0.8363,                0.99771,                0.97845,                  0.991,                0.95154,                0.39625,                0.24721,                0.80998,                0.00101,                0.00101,                0.00101
                     52,                0.53426,                0.30777,                0.83266,                0.99773,                0.97659,                 0.9888,                0.94376,                 0.4054,                0.24381,                0.81311,              0.0009902,              0.0009902,              0.0009902
                     53,                0.51899,                0.29924,                0.83225,                0.99749,                0.98812,                0.99436,                0.93778,                0.43713,                0.25147,                0.81591,              0.0009704,              0.0009704,              0.0009704
                     54,                0.50948,                0.29206,                0.83952,                0.99791,                0.98443,                0.99187,                0.92539,                 0.4652,                0.26232,                0.82322,              0.0009506,              0.0009506,              0.0009506
                     55,                0.49271,                0.28441,                0.82926,                0.99756,                0.98384,                0.99417,                0.88318,                   0.68,                0.30344,                0.86966,              0.0009308,              0.0009308,              0.0009308
                     56,                0.58915,                0.31668,                0.84025,                0.99759,                0.97797,                0.99039,                 0.8909,                0.62735,                0.28495,                0.85534,               0.000911,               0.000911,               0.000911
                     57,                0.54395,                0.30028,                0.84365,                0.99822,                0.97978,                0.99095,                0.90424,                0.58308,                0.28566,                0.83938,              0.0008912,              0.0008912,              0.0008912
                     58,                0.54876,                0.30435,                0.84243,                0.99846,                0.98225,                0.99185,                0.90724,                0.55046,                0.27367,                0.82651,              0.0008714,              0.0008714,              0.0008714
                     59,                0.54039,                0.30072,                0.83428,                  0.998,                0.98114,                0.99093,                0.87007,                0.68565,                 0.2951,                0.86808,              0.0008516,              0.0008516,              0.0008516
                     60,                0.51152,                0.28993,                0.83087,                0.99822,                0.97586,                0.98405,                0.90996,                0.50428,                0.25895,                0.82732,              0.0008318,              0.0008318,              0.0008318
                     61,                0.53554,                0.29571,                0.83631,                0.99758,                0.98045,                0.98829,                0.89141,                0.56461,                0.27794,                0.83517,               0.000812,               0.000812,               0.000812
                     62,                0.47993,                0.28238,                0.82882,                0.99911,                0.97718,                0.98737,                 0.9411,                0.43273,                0.24147,                0.81357,              0.0007922,              0.0007922,              0.0007922
                     63,                0.51222,                0.29055,                0.82528,                0.99935,                0.97857,                 0.9894,                0.90725,                0.55406,                0.26867,                0.83289,              0.0007724,              0.0007724,              0.0007724
                     64,                0.46734,                0.27746,                0.82789,                0.99894,                0.97687,                0.98937,                0.92677,                0.49196,                0.25099,                0.82653,              0.0007526,              0.0007526,              0.0007526
                     65,                 0.4975,                0.28117,                 0.8239,                0.99842,                0.98289,                 0.9908,                0.93914,                0.44279,                0.24732,                0.81127,              0.0007328,              0.0007328,              0.0007328
                     66,                 0.4485,                0.26707,                0.81773,                0.99838,                0.97732,                0.98884,                0.95257,                0.39046,                0.23159,                0.80942,               0.000713,               0.000713,               0.000713
                     67,                0.45883,                0.26941,                0.82527,                0.99851,                0.98368,                0.99172,                0.95644,                0.40607,                0.23445,                0.80875,              0.0006932,              0.0006932,              0.0006932
                     68,                0.48862,                0.27975,                0.82801,                 0.9979,                0.97874,                0.98989,                 0.8749,                0.71694,                0.30425,                0.88664,              0.0006734,              0.0006734,              0.0006734
                     69,                0.49659,                0.28294,                0.83598,                0.99805,                0.98574,                0.99163,                0.90837,                0.55188,                0.26586,                0.84233,              0.0006536,              0.0006536,              0.0006536
                     70,                0.49871,                0.28239,                0.82934,                0.99805,                 0.9723,                 0.9857,                 0.9302,                0.50636,                0.26708,                0.82518,              0.0006338,              0.0006338,              0.0006338
                     71,                0.47371,                0.27469,                0.82615,                0.99838,                0.98352,                0.99151,                0.93797,                0.46116,                0.25003,                0.81847,               0.000614,               0.000614,               0.000614
                     72,                0.46972,                0.27177,                0.82829,                0.99751,                0.97718,                0.98765,                0.88656,                0.60578,                0.27688,                0.85204,              0.0005942,              0.0005942,              0.0005942
                     73,                0.49868,                0.28463,                 0.8286,                0.99776,                0.98733,                0.99318,                0.92496,                0.48068,                0.26049,                0.82196,              0.0005744,              0.0005744,              0.0005744
                     74,                0.47851,                0.27903,                0.82779,                0.99711,                0.98194,                0.99111,                 0.9039,                0.58199,                0.26925,                0.84706,              0.0005546,              0.0005546,              0.0005546
                     75,                0.52055,                0.29122,                0.83163,                0.99836,                 0.9832,                0.99203,                0.93709,                0.47321,                0.25704,                0.81838,              0.0005348,              0.0005348,              0.0005348
                     76,                0.48768,                0.28085,                0.82911,                0.99775,                 0.9848,                0.99205,                0.91169,                0.56266,                0.26843,                0.84676,               0.000515,               0.000515,               0.000515
                     77,                0.50185,                0.27896,                0.82948,                0.99875,                0.98146,                 0.9911,                0.95023,                0.41795,                0.24051,                0.80972,              0.0004952,              0.0004952,              0.0004952
                     78,                0.42116,                0.25758,                0.81812,                0.99727,                0.98273,                0.99202,                0.95008,                0.43505,                0.23653,                0.81599,              0.0004754,              0.0004754,              0.0004754
                     79,                 0.4273,                0.25786,                0.82229,                0.99759,                 0.9846,                0.99209,                0.95255,                0.41645,                0.23145,                0.81087,              0.0004556,              0.0004556,              0.0004556
                     80,                 0.4065,                0.25207,                0.81527,                0.99843,                0.98701,                0.99435,                0.93437,                0.46338,                0.24408,                0.81742,              0.0004358,              0.0004358,              0.0004358
                     81,                0.43915,                0.26283,                0.82116,                0.99783,                0.98194,                0.99059,                0.95466,                0.40223,                0.22505,                0.81292,               0.000416,               0.000416,               0.000416
                     82,                0.40516,                0.25271,                0.81358,                 0.9979,                 0.9813,                 0.9901,                0.94953,                0.40271,                0.22462,                0.80783,              0.0003962,              0.0003962,              0.0003962
                     83,                0.41602,                0.25428,                0.81932,                0.99775,                0.98204,                0.99113,                0.95237,                0.41636,                0.22962,                0.81338,              0.0003764,              0.0003764,              0.0003764
                     84,                0.42375,                0.25677,                0.81441,                0.99831,                0.97322,                0.98657,                0.94848,                0.39413,                0.22162,                0.81021,              0.0003566,              0.0003566,              0.0003566
                     85,                0.39741,                0.24826,                0.81351,                0.99888,                0.98605,                0.99329,                0.95274,                0.41644,                0.23179,                0.81222,              0.0003368,              0.0003368,              0.0003368
                     86,                0.41571,                0.25221,                0.81187,                0.99807,                0.98135,                0.99057,                0.95847,                0.38262,                0.21955,                 0.8085,               0.000317,               0.000317,               0.000317
                     87,                0.40689,                0.24884,                0.81927,                0.99767,                0.98225,                0.99033,                 0.9431,                 0.4439,                0.22912,                0.82012,              0.0002972,              0.0002972,              0.0002972
                     88,                0.39082,                0.24357,                  0.808,                0.99872,                0.98718,                0.99394,                0.96247,                0.39322,                0.21792,                0.80833,              0.0002774,              0.0002774,              0.0002774
                     89,                0.39278,                0.24378,                0.81168,                0.99714,                  0.984,                0.99122,                0.96617,                0.35102,                0.21345,                0.80053,              0.0002576,              0.0002576,              0.0002576
                     90,                0.59969,                0.35846,                0.86516,                0.99836,                0.96677,                0.98152,                 0.8564,                0.71647,                0.31173,                0.86804,              0.0002378,              0.0002378,              0.0002378
                     91,                0.49634,                0.29233,                0.83423,                0.99853,                0.96893,                0.98078,                0.89737,                 0.5065,                0.25107,                0.83224,               0.000218,               0.000218,               0.000218
                     92,                0.46051,                0.26748,                0.82878,                0.99759,                0.98441,                 0.9905,                0.89469,                0.61582,                0.28635,                0.84523,              0.0001982,              0.0001982,              0.0001982
                     93,                0.42406,                 0.2604,                0.81493,                0.99824,                0.97401,                0.98148,                0.90352,                0.54455,                  0.264,                0.83101,              0.0001784,              0.0001784,              0.0001784
                     94,                 0.4171,                 0.2533,                0.81722,                0.99805,                0.97566,                0.98114,                0.90691,                0.50911,                 0.2552,                0.82154,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.4019,                0.24536,                0.81605,                0.99783,                0.98194,                0.98745,                0.93312,                0.43058,                0.23759,                0.81295,              0.0001388,              0.0001388,              0.0001388
                     96,                  0.376,                0.23621,                0.80298,                0.99821,                0.97813,                0.98636,                0.93636,                0.40227,                 0.2322,                0.80183,               0.000119,               0.000119,               0.000119
                     97,                0.38273,                0.23546,                0.80761,                0.99809,                0.98003,                0.98703,                0.94319,                0.38848,                0.22931,                0.80322,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.38727,                 0.2364,                0.81081,                0.99798,                0.98336,                0.98745,                0.94913,                0.36549,                0.22594,                0.79775,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.36838,                0.22975,                0.80796,                0.99807,                0.98337,                0.98737,                0.93911,                 0.3937,                0.23071,                0.80241,               5.96e-05,               5.96e-05,               5.96e-05
