                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.47132,                0.28971,                0.84135,                0.99966,                      1,                0.99496,                0.92082,                0.47119,                0.26107,                0.84518,               0.001109,               0.001109,               0.001109
                     47,                0.50502,                0.30353,                 0.8499,                0.99966,                      1,                0.99497,                0.91656,                0.52511,                 0.2765,                0.86317,              0.0010892,              0.0010892,              0.0010892
                     48,                0.54634,                0.31037,                0.85663,                0.99966,                      1,                0.99497,                0.91793,                0.50199,                0.25944,                0.85934,              0.0010694,              0.0010694,              0.0010694
                     49,                0.54799,                0.30897,                0.86353,                0.99966,                      1,                0.99497,                0.92792,                0.46239,                0.25141,                0.84294,              0.0010496,              0.0010496,              0.0010496
                     50,                0.49696,                0.29696,                0.84791,                0.99966,                      1,                0.99497,                0.93399,                0.43065,                0.23434,                0.84642,              0.0010298,              0.0010298,              0.0010298
                     51,                0.46805,                0.28415,                0.84443,                0.99966,                      1,                0.99495,                 0.9151,                0.46583,                0.24513,                0.83933,                0.00101,                0.00101,                0.00101
                     52,                0.48259,                0.28606,                0.85184,                0.99966,                      1,                0.99491,                0.90416,                0.56701,                0.26675,                0.89879,              0.0009902,              0.0009902,              0.0009902
                     53,                0.47318,                0.28793,                0.84879,                0.99966,                      1,                0.99494,                0.93648,                0.41502,                0.23218,                0.83531,              0.0009704,              0.0009704,              0.0009704
                     54,                0.55351,                0.29838,                0.86683,                0.99966,                      1,                0.99495,                0.93667,                0.41908,                0.23079,                 0.8369,              0.0009506,              0.0009506,              0.0009506
                     55,                0.47761,                0.27484,                0.85191,                0.99966,                      1,                0.99494,                0.89097,                 0.5747,                0.26352,                0.87433,              0.0009308,              0.0009308,              0.0009308
                     56,                0.48079,                0.27949,                0.84313,                0.99966,                      1,                0.99495,                0.95223,                0.37493,                0.22288,                0.81543,               0.000911,               0.000911,               0.000911
                     57,                0.44027,                0.27031,                0.83653,                0.99966,                      1,                0.99494,                0.92746,                0.46226,                0.23524,                0.84698,              0.0008912,              0.0008912,              0.0008912
                     58,                0.42722,                 0.2633,                0.83282,                0.99966,                      1,                0.99494,                0.94148,                0.40746,                0.22768,                 0.8299,              0.0008714,              0.0008714,              0.0008714
                     59,                0.44672,                0.26973,                0.83498,                0.99966,                      1,                0.99494,                0.93414,                0.40193,                0.22467,                0.82597,              0.0008516,              0.0008516,              0.0008516
                     60,                0.41574,                0.26126,                0.83045,                0.99966,                      1,                0.99494,                0.96556,                0.34321,                0.20569,                0.81365,              0.0008318,              0.0008318,              0.0008318
                     61,                0.44056,                0.26676,                0.83182,                0.99966,                      1,                0.99495,                0.92444,                0.44755,                0.23638,                0.83967,               0.000812,               0.000812,               0.000812
                     62,                0.46652,                0.27479,                0.84592,                0.99966,                      1,                0.99494,                0.94847,                0.38614,                0.21836,                0.82781,              0.0007922,              0.0007922,              0.0007922
                     63,                 0.4145,                0.26011,                 0.8347,                0.99966,                      1,                0.99497,                0.91022,                0.49293,                 0.2444,                0.83668,              0.0007724,              0.0007724,              0.0007724
                     64,                0.45067,                0.27389,                0.83624,                0.99966,                      1,                0.99495,                0.94376,                0.40242,                0.22469,                0.83497,              0.0007526,              0.0007526,              0.0007526
                     65,                0.42297,                0.26412,                0.83427,                0.99966,                      1,                0.99494,                0.95902,                0.34893,                0.20531,                0.81443,              0.0007328,              0.0007328,              0.0007328
                     66,                0.39958,                0.25323,                0.82962,                0.99966,                      1,                0.99496,                0.92878,                0.44513,                0.22058,                0.83801,               0.000713,               0.000713,               0.000713
                     67,                0.40208,                0.25563,                0.82014,                0.99966,                      1,                0.99496,                0.94002,                0.39449,                0.21549,                0.82161,              0.0006932,              0.0006932,              0.0006932
                     68,                0.38959,                0.25118,                0.82434,                0.99966,                      1,                0.99495,                0.97306,                0.29991,                0.19107,                0.80771,              0.0006734,              0.0006734,              0.0006734
                     69,                0.35846,                0.23776,                0.81785,                0.99966,                      1,                0.99496,                0.95516,                0.37654,                0.20791,                0.82851,              0.0006536,              0.0006536,              0.0006536
                     70,                0.35584,                0.23681,                0.81985,                0.99966,                      1,                0.99496,                0.97022,                0.31415,                 0.1979,                0.80858,              0.0006338,              0.0006338,              0.0006338
                     71,                0.36625,                0.23715,                0.82316,                0.99966,                      1,                0.99493,                0.93966,                0.41049,                0.21612,                0.83685,               0.000614,               0.000614,               0.000614
                     72,                0.40229,                0.24941,                 0.8272,                0.99966,                      1,                0.99492,                0.96089,                0.35321,                0.20657,                 0.8165,              0.0005942,              0.0005942,              0.0005942
                     73,                0.37127,                0.24509,                0.82218,                0.99966,                      1,                0.99491,                 0.9602,                0.37095,                0.19996,                 0.8251,              0.0005744,              0.0005744,              0.0005744
                     74,                0.37331,                0.24117,                0.81855,                0.99966,                      1,                0.99496,                0.97057,                0.31095,                0.18537,                 0.8105,              0.0005546,              0.0005546,              0.0005546
                     75,                0.40478,                0.24831,                0.82939,                0.99966,                      1,                0.99495,                0.95916,                0.34793,                0.19992,                0.81619,              0.0005348,              0.0005348,              0.0005348
                     76,                0.37304,                0.23875,                0.82698,                0.99966,                      1,                0.99495,                0.94124,                0.41611,                0.21196,                 0.8411,               0.000515,               0.000515,               0.000515
                     77,                0.39858,                 0.2484,                0.82568,                0.99966,                      1,                0.99497,                0.98117,                0.26844,                0.17948,                0.80095,              0.0004952,              0.0004952,              0.0004952
                     78,                0.38796,                0.24248,                0.82591,                0.99966,                      1,                0.99497,                 0.9345,                0.41154,                0.21397,                0.83443,              0.0004754,              0.0004754,              0.0004754
                     79,                0.38327,                0.24377,                0.82885,                0.99966,                      1,                0.99496,                 0.9442,                 0.4008,                0.20929,                0.83314,              0.0004556,              0.0004556,              0.0004556
                     80,                0.39241,                0.24554,                0.82479,                0.99966,                      1,                0.99496,                0.96185,                0.31889,                0.19186,                0.80818,              0.0004358,              0.0004358,              0.0004358
                     81,                0.38374,                0.24042,                0.82525,                0.99966,                      1,                0.99496,                0.94855,                0.37785,                0.19769,                0.82714,               0.000416,               0.000416,               0.000416
                     82,                0.34429,                0.22721,                0.81503,                0.99966,                      1,                0.99495,                0.96354,                0.33628,                0.19191,                0.81343,              0.0003962,              0.0003962,              0.0003962
                     83,                0.36211,                0.23325,                0.81474,                0.99966,                      1,                0.99493,                0.97397,                0.30096,                0.18358,                0.80931,              0.0003764,              0.0003764,              0.0003764
                     84,                0.36524,                 0.2356,                0.81475,                0.99966,                      1,                0.99492,                0.95604,                0.36971,                0.19751,                0.82812,              0.0003566,              0.0003566,              0.0003566
                     85,                0.35225,                0.23318,                0.81269,                0.99966,                      1,                0.99494,                0.97638,                0.30188,                0.18231,                0.80983,              0.0003368,              0.0003368,              0.0003368
                     86,                0.35335,                0.23232,                0.81912,                0.99966,                      1,                0.99496,                0.94984,                0.37979,                0.20185,                 0.8315,               0.000317,               0.000317,               0.000317
                     87,                0.34227,                0.22916,                0.81658,                0.99966,                      1,                0.99495,                0.96716,                0.33212,                0.18542,                0.81861,              0.0002972,              0.0002972,              0.0002972
                     88,                0.35501,                0.22982,                0.82495,                0.99966,                      1,                0.99495,                0.98083,                0.27893,                0.17368,                0.80336,              0.0002774,              0.0002774,              0.0002774
                     89,                0.34823,                0.23134,                0.81197,                0.99966,                      1,                0.99495,                0.97359,                0.31447,                0.18067,                0.81128,              0.0002576,              0.0002576,              0.0002576
                     90,                0.56746,                0.36246,                0.88893,                0.99966,                      1,                0.99494,                0.93794,                0.41679,                0.21428,                0.83442,              0.0002378,              0.0002378,              0.0002378
                     91,                0.44128,                0.28084,                0.83829,                0.99966,                      1,                0.99496,                0.88036,                 0.6189,                0.26041,                0.88646,               0.000218,               0.000218,               0.000218
                     92,                 0.4272,                0.27283,                0.84454,                0.99966,                      1,                0.99497,                0.90058,                 0.5378,                0.23999,                0.86483,              0.0001982,              0.0001982,              0.0001982
                     93,                0.37404,                0.24717,                0.82663,                0.99966,                      1,                0.99497,                 0.9368,                0.42082,                 0.2171,                0.83208,              0.0001784,              0.0001784,              0.0001784
                     94,                0.35446,                0.23281,                0.81787,                0.99966,                      1,                0.99496,                0.94116,                 0.4109,                0.21575,                0.81789,              0.0001586,              0.0001586,              0.0001586
                     95,                0.34622,                0.22952,                0.81714,                0.99966,                      1,                0.99496,                0.93543,                0.42944,                0.22246,                0.81901,              0.0001388,              0.0001388,              0.0001388
                     96,                 0.3256,                0.22238,                0.81581,                0.99966,                      1,                0.99496,                0.95119,                0.37264,                0.20811,                0.81228,               0.000119,               0.000119,               0.000119
                     97,                0.34436,                0.22947,                0.81672,                0.99966,                      1,                0.99497,                0.96293,                0.33742,                0.19647,                0.80747,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.33257,                0.22605,                0.80632,                0.99966,                      1,                0.99497,                0.96625,                 0.3313,                0.19297,                0.80364,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.31728,                0.21669,                0.80931,                0.99966,                      1,                0.99497,                0.96607,                0.32762,                0.19136,                 0.8012,               5.96e-05,               5.96e-05,               5.96e-05
