                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.89496,                0.49464,                 1.1442,                0.97828,                0.99039,                0.99387,                0.80758,                0.90748,                0.46159,                 1.2416,              0.0011486,              0.0011486,              0.0011486
                     45,                0.92175,                0.48691,                 1.1329,                0.98337,                0.98983,                0.99405,                0.80178,                0.91435,                0.45271,                 1.2762,              0.0011288,              0.0011288,              0.0011288
                     46,                 0.9143,                 0.4848,                 1.1188,                0.98725,                0.99103,                0.99406,                0.70923,                 1.2348,                0.52893,                 1.5012,               0.001109,               0.001109,               0.001109
                     47,                 1.0043,                0.51374,                 1.1795,                0.98649,                0.99081,                0.99375,                0.76671,                 1.0733,                0.50406,                 1.3446,              0.0010892,              0.0010892,              0.0010892
                     48,                0.92997,                0.49265,                 1.1198,                0.98694,                0.99311,                0.99439,                0.78505,                0.93793,                0.46361,                 1.2566,              0.0010694,              0.0010694,              0.0010694
                     49,                0.95135,                0.49497,                 1.1394,                 0.9905,                0.99212,                0.99442,                0.82044,                 0.9023,                0.43563,                 1.2539,              0.0010496,              0.0010496,              0.0010496
                     50,                0.85693,                0.46005,                 1.0864,                0.99341,                0.98904,                0.99475,                0.80789,                 0.9136,                0.42598,                 1.2812,              0.0010298,              0.0010298,              0.0010298
                     51,                0.85321,                0.45761,                 1.0952,                0.99538,                0.98905,                0.99488,                 0.8146,                0.88956,                0.42462,                 1.2305,                0.00101,                0.00101,                0.00101
                     52,                 0.8238,                0.45597,                 1.0962,                0.98772,                0.99376,                0.99456,                0.82629,                0.83351,                0.41848,                 1.2086,              0.0009902,              0.0009902,              0.0009902
                     53,                0.84742,                0.45597,                 1.0932,                0.98792,                 0.9977,                0.99458,                0.82251,                0.86269,                0.42454,                 1.2459,              0.0009704,              0.0009704,              0.0009704
                     54,                0.85536,                0.45114,                 1.0977,                0.99211,                0.99212,                0.99479,                0.80518,                0.95932,                0.43879,                 1.2545,              0.0009506,              0.0009506,              0.0009506
                     55,                0.87247,                0.45624,                  1.115,                0.99342,                0.99064,                0.99485,                0.81794,                0.81634,                0.40859,                 1.1696,              0.0009308,              0.0009308,              0.0009308
                     56,                0.83664,                0.44769,                 1.0821,                0.99442,                0.99505,                0.99493,                0.81748,                0.85583,                0.40624,                 1.1703,               0.000911,               0.000911,               0.000911
                     57,                0.88992,                0.45542,                 1.1122,                0.99411,                0.99541,                0.99488,                0.84277,                0.78526,                0.39499,                 1.1646,              0.0008912,              0.0008912,              0.0008912
                     58,                0.79622,                0.43336,                 1.0754,                0.99561,                0.99475,                0.99492,                0.83295,                0.82302,                0.38953,                 1.1787,              0.0008714,              0.0008714,              0.0008714
                     59,                0.80754,                0.43414,                 1.0833,                0.99456,                0.99475,                 0.9948,                0.83628,                0.80039,                0.38584,                 1.1918,              0.0008516,              0.0008516,              0.0008516
                     60,                 0.7635,                0.41988,                 1.0541,                0.99022,                0.99697,                0.99488,                 0.8472,                0.80683,                 0.3888,                 1.1782,              0.0008318,              0.0008318,              0.0008318
                     61,                0.82557,                0.43495,                 1.0734,                0.99084,                0.99737,                0.99468,                0.81737,                0.92355,                0.41293,                 1.2725,               0.000812,               0.000812,               0.000812
                     62,                0.82446,                0.43918,                 1.0851,                0.99409,                0.99337,                0.99489,                0.84541,                0.81854,                0.39103,                 1.1836,              0.0007922,              0.0007922,              0.0007922
                     63,                0.83502,                0.45014,                 1.0986,                0.99439,                0.98814,                0.99486,                0.82931,                0.79677,                 0.3994,                 1.1635,              0.0007724,              0.0007724,              0.0007724
                     64,                0.84153,                0.44092,                 1.0917,                0.99343,                0.99282,                0.99484,                  0.842,                0.80228,                0.39177,                 1.1786,              0.0007526,              0.0007526,              0.0007526
                     65,                0.80566,                0.43091,                 1.0822,                 0.9941,                0.99612,                0.99495,                0.85063,                 0.8147,                0.37959,                 1.2103,              0.0007328,              0.0007328,              0.0007328
                     66,                0.80723,                0.42542,                 1.0919,                0.99148,                0.99639,                0.99492,                0.83064,                0.84034,                0.39811,                 1.2114,               0.000713,               0.000713,               0.000713
                     67,                0.77519,                0.41452,                 1.0407,                0.99213,                0.99606,                0.99493,                0.85477,                0.75244,                0.38302,                  1.132,              0.0006932,              0.0006932,              0.0006932
                     68,                0.76512,                0.41632,                 1.0461,                 0.9941,                0.99493,                0.99493,                0.84912,                0.76824,                0.39162,                 1.1547,              0.0006734,              0.0006734,              0.0006734
                     69,                0.76097,                0.41274,                 1.0504,                0.99654,                0.99344,                0.99496,                0.85244,                0.77215,                  0.379,                 1.1566,              0.0006536,              0.0006536,              0.0006536
                     70,                  0.715,                0.40157,                 1.0339,                0.99451,                0.99508,                0.99493,                0.85728,                0.75245,                0.36813,                 1.1487,              0.0006338,              0.0006338,              0.0006338
                     71,                0.73854,                0.40511,                  1.049,                0.99415,                0.99508,                0.99489,                  0.866,                0.72916,                0.36633,                 1.1305,               0.000614,               0.000614,               0.000614
                     72,                0.75456,                0.40617,                 1.0455,                0.99418,                0.99508,                0.99482,                0.85778,                0.74342,                 0.3672,                 1.1421,              0.0005942,              0.0005942,              0.0005942
                     73,                0.73006,                0.40179,                 1.0328,                0.99311,                0.99309,                0.99477,                0.87344,                0.71581,                0.36103,                 1.1238,              0.0005744,              0.0005744,              0.0005744
                     74,                0.71133,                0.39361,                 1.0156,                0.99088,                0.99854,                0.99474,                0.85592,                0.78708,                0.36532,                 1.1784,              0.0005546,              0.0005546,              0.0005546
                     75,                0.73227,                0.40398,                 1.0343,                0.99402,                0.99573,                0.99495,                 0.8765,                0.69938,                0.35065,                 1.1073,              0.0005348,              0.0005348,              0.0005348
                     76,                0.71518,                0.39953,                 1.0338,                0.99505,                0.99344,                0.99494,                0.87356,                0.71832,                 0.3546,                 1.1334,               0.000515,               0.000515,               0.000515
                     77,                0.71782,                0.39437,                  1.026,                0.99436,                0.99606,                0.99492,                0.86344,                0.74566,                0.35676,                 1.1531,              0.0004952,              0.0004952,              0.0004952
                     78,                0.71864,                0.39693,                 1.0352,                0.99608,                0.99245,                0.99487,                0.87347,                0.71182,                0.34997,                 1.1246,              0.0004754,              0.0004754,              0.0004754
                     79,                0.70006,                 0.3958,                 1.0236,                0.99681,                0.98884,                0.99486,                0.85995,                0.73324,                0.36925,                 1.1228,              0.0004556,              0.0004556,              0.0004556
                     80,                0.72578,                0.38992,                 1.0215,                0.99507,                0.99409,                0.99496,                0.86295,                 0.7319,                0.36137,                 1.1376,              0.0004358,              0.0004358,              0.0004358
                     81,                0.68717,                0.38192,                 1.0182,                0.99704,                0.99385,                0.99498,                0.87753,                0.72714,                0.35692,                 1.1326,               0.000416,               0.000416,               0.000416
                     82,                0.67337,                0.37692,                 1.0059,                0.99591,                0.99705,                0.99499,                0.87084,                0.70017,                0.34631,                 1.1044,              0.0003962,              0.0003962,              0.0003962
                     83,                0.70348,                0.38609,                 1.0119,                0.99606,                0.99611,                0.99498,                  0.882,                0.67799,                0.34063,                  1.102,              0.0003764,              0.0003764,              0.0003764
                     84,                0.69454,                 0.3805,                 1.0075,                0.99503,                0.99508,                0.99493,                0.86157,                0.76678,                0.35399,                  1.164,              0.0003566,              0.0003566,              0.0003566
                     85,                0.68482,                0.38044,                 1.0057,                0.99484,                0.99278,                0.99494,                0.87021,                 0.7103,                0.34923,                 1.1181,              0.0003368,              0.0003368,              0.0003368
                     86,                 0.6764,                0.37525,                 1.0041,                0.99505,                0.98956,                0.99489,                0.87088,                0.71759,                0.35521,                 1.1273,               0.000317,               0.000317,               0.000317
                     87,                0.67188,                0.37253,                 1.0006,                0.99456,                0.99409,                0.99495,                0.86993,                0.73419,                 0.3495,                  1.151,              0.0002972,              0.0002972,              0.0002972
                     88,                0.71659,                0.39659,                 1.0373,                0.99543,                0.99573,                0.99499,                0.88274,                0.67671,                0.33275,                 1.0992,              0.0002774,              0.0002774,              0.0002774
                     89,                0.70695,                0.38333,                  1.006,                0.99642,                0.99541,                0.99497,                0.88462,                0.66272,                0.33686,                 1.0921,              0.0002576,              0.0002576,              0.0002576
                     90,                0.97101,                 0.6525,                 1.2231,                 0.9941,                0.99516,                 0.9948,                0.87413,                0.69355,                 0.3541,                 1.1101,              0.0002378,              0.0002378,              0.0002378
                     91,                0.82463,                0.48137,                 1.1144,                0.99573,                0.99404,                0.99487,                0.85322,                0.74891,                0.37794,                 1.1394,               0.000218,               0.000218,               0.000218
                     92,                0.72968,                0.41188,                  1.065,                0.99311,                0.99411,                0.99491,                0.83904,                0.78626,                0.38636,                 1.1564,              0.0001982,              0.0001982,              0.0001982
                     93,                0.70447,                0.38719,                 1.0525,                0.99572,                0.99239,                0.99488,                0.85398,                0.74525,                0.36666,                 1.1268,              0.0001784,              0.0001784,              0.0001784
                     94,                0.67683,                0.37767,                 1.0255,                0.99151,                0.99679,                0.99485,                0.87621,                0.68391,                0.34466,                 1.1019,              0.0001586,              0.0001586,              0.0001586
                     95,                0.67365,                0.36844,                 1.0353,                0.99436,                0.99573,                0.99497,                0.88162,                0.66781,                0.33915,                 1.0883,              0.0001388,              0.0001388,              0.0001388
                     96,                 0.6457,                0.35688,                 1.0179,                0.99508,                 0.9957,                0.99498,                0.87772,                0.67449,                0.34537,                 1.0817,               0.000119,               0.000119,               0.000119
                     97,                0.65371,                0.36087,                 1.0094,                0.99671,                0.99435,                0.99498,                0.87882,                0.67194,                0.34425,                 1.0792,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.64324,                0.35623,                0.99011,                0.99342,                0.99803,                0.99498,                0.87986,                0.66471,                0.33825,                 1.0841,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.62515,                0.34921,                0.99894,                0.99457,                0.99606,                0.99498,                0.88213,                0.65828,                 0.3344,                 1.0863,               5.96e-05,               5.96e-05,               5.96e-05
